age,workclass,education,education_num,marital_status,occupation,sex,hours_per_week
62,57,14,10,44,0,19,40
40,57,14,10,11,0,19,40
36,57,7,6,41,9,39,70
41,57,3,3,41,17,19,40
51,57,15,13,41,16,39,60
27,57,10,9,41,9,39,40
26,57,15,13,44,16,19,40
45,57,2,2,41,49,19,25
29,64,10,9,41,38,39,40
25,57,14,10,44,0,19,40
51,57,10,9,41,58,39,40
59,57,10,9,44,9,39,60
55,37,9,8,77,0,19,40
17,57,8,7,44,9,39,10
33,64,10,9,41,9,39,40
67,57,5,4,41,9,39,24
26,57,12,12,44,49,39,40
53,64,15,13,41,61,39,40
31,57,13,11,11,61,19,40
48,57,11,15,11,61,39,13
22,57,10,9,44,71,39,37
50,57,15,13,44,61,19,32
24,57,15,13,44,61,19,35
32,57,10,9,11,38,19,38
47,64,14,10,41,0,19,35
39,57,10,9,44,0,39,45
31,57,10,9,44,61,19,45
41,18,14,10,41,16,39,40
18,57,8,7,44,49,39,40
25,57,15,13,41,16,39,55
25,57,10,9,44,16,39,50
53,57,10,9,77,61,19,35
40,57,14,10,41,38,39,40
35,64,15,13,41,58,39,40
24,67,15,13,44,58,19,20
30,57,15,13,41,58,19,38
49,64,15,13,41,9,39,50
49,57,15,13,41,61,39,26
45,64,15,13,41,17,39,77
27,57,10,9,44,49,19,64
36,57,10,9,41,9,39,35
42,57,16,14,41,61,39,40
22,57,10,9,44,0,19,20
41,57,7,6,42,9,19,40
34,57,10,9,11,38,39,30
66,57,14,10,41,61,39,28
31,63,14,10,41,0,19,20
19,64,14,10,44,9,39,20
20,57,14,10,44,9,39,40
19,57,10,9,44,49,19,15
42,57,12,12,42,16,19,31
32,18,14,10,44,16,39,40
39,57,15,13,44,16,39,45
57,64,14,10,41,17,39,75
57,57,9,8,41,71,39,40
19,57,10,9,44,49,19,40
32,57,10,9,41,71,39,40
37,57,10,9,11,38,39,40
26,57,14,10,41,61,19,40
47,57,10,9,11,0,19,40
46,57,15,13,11,61,19,40
59,64,12,12,11,69,39,40
31,57,10,9,44,58,39,43
30,57,12,12,44,69,19,40
63,64,10,9,41,9,39,32
17,57,7,6,44,49,19,15
27,57,10,9,44,49,39,22
47,57,15,13,41,58,39,50
47,18,15,13,41,58,39,50
34,57,15,13,41,16,39,40
34,37,10,9,41,49,39,50
45,57,13,11,41,17,39,70
36,57,10,9,11,9,19,40
21,57,14,10,44,49,39,15
29,57,13,11,41,0,39,40
41,57,10,9,41,0,19,60
43,37,15,13,41,58,19,28
32,63,14,10,41,71,39,35
26,57,10,9,41,61,39,50
24,57,14,10,44,0,19,40
34,57,15,13,41,58,39,40
28,57,14,10,41,9,39,50
18,57,8,7,44,49,19,16
42,67,13,11,41,59,39,40
60,57,5,4,65,56,19,15
45,57,10,9,41,9,39,40
25,63,12,12,44,61,39,60
38,57,10,9,44,58,39,40
31,57,14,10,11,61,19,30
38,57,15,13,41,61,39,50
25,57,16,14,44,58,19,35
33,57,14,10,44,38,39,40
49,57,10,9,41,9,39,40
38,57,10,9,11,0,19,20
29,57,14,10,44,49,19,18
53,37,3,3,41,49,39,40
35,64,10,9,41,17,39,50
32,67,14,10,44,0,39,38
55,57,5,4,41,0,39,75
26,64,10,9,41,16,39,40
52,57,10,9,11,49,19,38
42,57,10,9,41,9,39,40
25,57,15,13,44,0,19,40
23,57,14,10,11,49,19,24
43,57,10,9,11,38,39,40
29,57,15,13,41,61,39,50
49,57,10,9,11,61,19,40
24,67,16,14,44,58,19,40
21,57,14,10,44,49,19,37
29,18,13,11,41,69,39,42
32,37,15,13,44,58,39,55
43,63,14,10,41,16,39,40
57,57,7,6,77,49,19,40
34,57,10,9,11,16,19,48
31,57,15,13,41,16,39,55
44,57,9,8,11,38,19,40
43,57,15,13,11,58,19,24
26,57,10,9,41,9,39,36
56,64,5,4,11,61,39,20
47,57,16,14,41,16,39,65
57,37,10,9,77,49,19,30
22,67,15,13,44,69,19,40
21,67,14,10,44,49,19,10
26,57,15,13,44,58,39,40
59,37,16,14,41,58,39,40
22,57,14,10,44,61,39,65
28,57,10,9,41,38,39,40
22,57,12,12,44,0,19,40
57,57,16,14,11,16,39,40
46,67,5,4,44,49,19,40
19,57,10,9,44,49,19,40
29,64,10,9,44,17,39,45
70,57,7,6,41,38,39,50
31,57,15,13,41,58,39,40
45,57,16,14,41,49,39,40
23,63,15,13,44,0,19,35
18,57,14,10,44,61,19,30
29,67,14,10,44,59,39,36
49,57,10,9,11,71,39,40
26,18,11,15,41,58,39,60
38,57,11,15,65,58,39,35
47,18,10,9,41,58,19,40
26,57,7,6,44,17,39,40
36,64,16,14,41,58,39,45
22,57,6,5,42,49,39,35
39,57,10,9,41,38,39,43
39,57,13,11,41,69,39,40
47,57,16,14,41,16,39,40
35,64,3,3,41,49,19,15
57,57,10,9,41,61,39,50
33,57,10,9,11,49,39,40
35,57,2,2,42,49,39,40
27,57,10,9,41,38,39,40
57,57,10,9,41,9,39,40
34,57,10,9,11,58,19,25
17,57,8,7,44,49,19,25
18,57,10,9,44,9,39,25
24,57,16,14,44,58,19,45
37,64,13,11,44,49,19,40
56,57,14,10,41,16,39,40
24,64,14,10,41,71,39,60
74,64,11,15,11,58,39,40
41,57,15,13,41,16,39,40
51,67,14,10,11,58,19,40
31,57,10,9,44,49,39,40
33,57,10,9,65,59,19,40
22,57,15,13,44,16,19,50
34,57,10,9,41,9,39,45
18,57,9,8,44,61,19,20
33,64,10,9,41,9,39,40
40,37,16,14,44,58,19,40
35,37,10,9,44,59,39,40
49,57,15,13,11,59,39,40
17,57,7,6,44,49,39,10
28,57,15,13,65,16,19,50
39,57,14,10,44,38,39,40
63,37,15,13,41,58,39,40
47,57,5,4,41,25,39,40
42,37,10,9,41,17,39,40
26,67,14,10,44,59,39,40
58,67,10,9,11,49,39,40
23,57,10,9,41,38,39,45
39,67,12,12,41,59,39,52
17,57,7,6,44,25,19,23
35,57,13,11,11,69,39,35
42,37,15,13,41,58,19,45
22,57,13,11,41,49,39,44
26,57,15,13,44,58,19,40
19,64,7,6,42,0,19,40
43,57,15,13,41,16,39,40
60,57,10,9,11,49,19,38
28,57,7,6,44,25,39,40
43,64,10,9,44,17,39,60
23,57,10,9,44,0,19,45
41,57,10,9,41,0,39,40
46,57,8,7,41,71,39,40
50,57,10,9,41,9,39,40
39,57,12,12,41,0,39,40
71,57,11,15,41,58,39,12
49,63,11,15,41,58,39,60
24,57,14,10,41,9,39,40
45,57,10,9,41,38,39,45
17,57,6,5,44,49,19,40
31,64,10,9,41,9,39,45
52,57,8,7,65,38,39,40
48,57,15,13,11,0,39,38
25,57,10,9,44,9,39,40
47,57,10,9,11,49,19,40
65,57,16,14,11,61,39,28
27,57,10,9,44,59,39,40
49,67,16,14,41,58,39,45
29,64,10,9,41,61,39,35
40,57,8,7,44,38,19,37
51,67,16,14,44,58,39,40
30,57,10,9,42,0,19,40
36,37,15,13,41,0,19,35
51,57,10,9,41,61,39,55
33,57,15,13,41,16,39,50
35,57,14,10,11,0,19,40
44,57,14,10,11,16,19,42
40,57,10,9,41,71,39,40
21,57,10,9,44,17,39,50
41,57,10,9,41,61,39,49
50,67,14,10,42,0,19,40
19,57,10,9,44,38,19,40
53,57,10,9,41,16,39,35
31,57,10,9,44,49,39,35
42,63,16,14,41,16,39,40
40,57,10,9,41,38,39,45
44,57,10,9,41,61,39,60
39,67,15,13,11,59,39,40
45,18,12,12,41,0,39,40
58,57,10,9,41,9,39,40
35,57,10,9,44,0,19,40
61,57,14,10,11,49,39,25
49,64,5,4,41,61,39,40
21,57,14,10,44,49,39,24
20,57,10,9,41,25,39,48
38,57,12,12,11,0,19,40
21,57,14,10,44,38,39,40
52,57,14,10,41,61,39,40
34,57,10,9,41,25,39,40
51,63,11,15,41,58,39,40
22,57,10,9,44,38,19,40
40,57,10,9,41,16,39,40
43,57,14,10,41,61,39,38
26,57,14,10,41,9,39,45
32,57,14,10,11,16,19,42
58,18,10,9,11,0,19,40
63,64,15,13,41,61,39,50
27,57,15,13,44,0,19,37
44,57,15,13,41,16,39,35
36,57,10,9,44,71,39,50
25,57,10,9,44,25,39,35
39,57,12,12,41,38,39,40
38,57,14,10,41,25,39,40
27,57,10,9,65,38,19,40
35,18,11,15,41,58,39,55
44,57,10,9,41,71,39,40
56,57,11,15,41,58,39,45
60,64,8,7,41,17,39,35
38,57,15,13,41,9,19,40
69,57,10,9,41,9,39,16
32,57,10,9,41,9,39,40
36,57,10,9,11,9,39,55
18,57,6,5,44,61,19,32
44,64,7,6,44,9,39,50
49,57,8,7,11,38,19,35
49,57,5,4,41,38,39,40
17,57,6,5,41,49,39,40
58,57,15,13,41,16,39,45
51,57,7,6,65,38,19,40
48,57,10,9,77,49,19,44
64,57,14,10,42,16,19,40
32,57,8,7,44,49,19,40
30,57,10,9,11,71,39,40
47,63,10,9,41,9,39,40
24,57,15,13,44,16,39,40
33,37,12,12,41,25,39,40
24,57,10,9,44,0,39,40
20,57,10,9,44,38,39,40
55,63,10,9,41,16,39,60
40,57,10,9,11,59,19,40
57,57,3,3,41,9,39,40
36,57,14,10,41,61,39,44
42,18,14,10,41,0,39,40
33,57,10,9,11,49,19,40
23,57,10,9,44,16,39,40
60,57,3,3,11,38,19,40
27,37,7,6,41,9,39,60
46,57,15,13,44,58,19,40
34,64,10,9,41,17,39,45
44,64,16,14,41,58,39,40
26,57,10,9,11,49,39,40
49,64,10,9,11,17,19,28
21,57,10,9,44,9,39,40
36,57,10,9,41,71,39,45
43,57,15,13,41,9,39,84
19,57,1,1,44,17,39,36
30,57,14,10,41,38,39,40
19,57,10,9,44,49,19,20
26,18,14,10,11,0,39,24
27,57,8,7,65,9,39,45
48,57,7,6,41,17,39,40
42,57,14,10,11,38,19,40
46,57,10,9,11,0,19,45
40,57,10,9,41,0,39,40
30,57,10,9,44,17,39,60
24,57,14,10,44,49,39,40
61,57,14,10,41,61,39,40
42,64,14,10,41,9,39,45
45,57,15,13,41,61,39,52
37,57,16,14,41,58,39,45
30,57,14,10,41,25,39,32
39,57,10,9,44,38,39,48
43,57,14,10,11,0,39,48
33,57,5,4,41,0,39,45
27,57,15,13,41,69,39,40
61,57,5,4,41,61,39,50
52,64,10,9,11,17,39,25
48,57,10,9,11,0,19,40
58,57,10,9,77,0,19,40
65,57,5,4,41,9,39,40
20,57,10,9,44,61,19,30
35,57,10,9,41,61,39,40
22,57,10,9,44,0,19,28
42,57,10,9,65,38,39,15
63,57,10,9,11,17,39,25
21,57,14,10,44,0,19,40
40,37,15,13,44,58,39,50
40,57,15,13,44,0,19,40
30,57,14,10,41,25,39,40
51,37,10,9,41,0,19,40
52,57,5,4,44,49,19,7
44,57,15,13,11,49,39,40
31,57,15,13,41,58,39,50
39,57,12,12,44,9,39,40
23,57,14,10,44,61,19,40
44,57,3,3,41,38,39,40
39,64,14,10,41,17,39,80
59,18,12,12,41,17,39,40
29,57,10,9,44,49,19,52
18,57,10,9,44,49,39,20
24,57,14,10,44,0,19,40
27,57,16,14,44,16,19,25
41,57,10,9,41,9,39,60
43,37,16,14,41,58,39,40
35,57,10,9,41,38,39,30
24,57,12,12,11,49,19,30
33,57,9,8,41,59,39,40
40,57,15,13,11,59,39,45
43,37,15,13,11,16,39,42
40,64,11,15,41,58,39,40
33,57,14,10,44,49,39,24
23,57,14,10,44,49,39,20
37,18,10,9,41,0,39,40
33,57,15,13,41,16,39,40
43,64,15,13,41,38,19,80
53,57,3,3,41,9,39,45
37,57,10,9,42,17,39,40
21,37,9,8,44,49,39,20
34,63,15,13,44,58,19,62
38,57,14,10,44,0,19,40
32,57,10,9,11,49,19,35
51,57,5,4,44,25,39,19
27,57,15,13,44,58,19,40
69,57,10,9,77,16,19,40
44,57,14,10,41,16,39,50
41,57,10,9,41,9,39,40
31,37,12,12,44,69,39,20
31,57,14,10,41,25,39,40
39,57,7,6,41,9,39,40
74,57,14,10,11,0,19,9
41,64,14,10,11,58,19,15
52,57,10,9,41,25,39,40
22,63,10,9,44,38,39,24
28,57,10,9,44,61,19,45
23,57,15,13,44,58,39,50
25,57,14,10,44,61,39,30
25,57,10,9,11,25,19,40
20,57,14,10,44,49,39,15
35,64,5,4,41,17,39,75
41,63,11,15,41,58,39,45
39,63,13,11,41,17,39,60
37,57,5,4,44,38,19,25
33,57,10,9,11,16,19,40
27,57,10,9,41,71,39,40
23,57,14,10,44,0,19,15
55,57,13,11,41,9,39,40
49,57,10,9,41,9,39,42
36,57,15,13,77,58,19,44
45,57,15,13,11,16,39,40
53,57,10,9,11,61,19,37
61,57,9,8,42,58,39,40
24,57,10,9,44,0,19,40
53,57,16,14,41,16,39,40
28,57,16,14,42,61,19,80
27,57,10,9,44,49,19,40
56,57,10,9,41,38,39,40
35,57,10,9,41,38,19,35
30,57,14,10,11,61,39,40
28,57,10,9,44,59,19,40
55,64,12,12,41,61,39,60
39,67,14,10,11,0,19,35
24,57,10,9,44,49,39,40
24,67,15,13,44,58,39,40
23,57,14,10,44,49,19,30
48,57,10,9,11,61,19,52
54,63,5,4,41,38,39,40
20,57,14,10,44,17,19,40
30,57,10,9,44,49,19,40
36,57,15,13,41,58,39,45
48,57,14,10,44,16,19,40
36,57,14,10,41,9,39,40
32,57,15,13,41,61,39,45
37,64,10,9,11,9,39,50
30,57,13,11,11,61,19,40
18,57,10,9,44,25,39,40
31,37,10,9,44,0,19,40
23,57,10,9,44,9,39,40
46,64,10,9,77,49,19,40
43,37,14,10,11,0,19,40
41,57,10,9,41,16,39,40
50,57,10,9,41,25,39,40
25,57,10,9,44,0,19,48
64,37,10,9,11,71,39,20
48,57,12,12,11,0,19,40
39,37,12,12,11,49,19,55
47,57,16,14,41,58,39,45
24,57,10,9,41,9,39,50
38,57,10,9,41,9,39,40
31,67,14,10,44,69,39,13
25,57,15,13,41,58,39,45
38,37,14,10,44,0,19,40
27,57,12,12,44,16,19,40
19,57,10,9,44,0,19,25
53,64,15,13,41,58,39,50
35,57,15,13,41,0,19,40
35,18,15,13,44,58,19,40
52,57,10,9,41,9,39,40
40,57,15,13,41,61,39,40
30,57,14,10,44,61,39,50
35,57,10,9,44,25,39,40
52,64,11,15,41,58,39,70
53,67,10,9,41,9,39,40
35,57,10,9,44,25,19,40
52,57,3,3,41,9,39,40
33,57,14,10,44,61,39,26
36,57,10,9,41,9,39,40
22,57,14,10,41,25,39,28
53,57,10,9,41,38,39,40
26,57,10,9,41,25,39,50
25,57,13,11,44,58,19,36
46,57,5,4,11,16,39,40
35,57,12,12,11,49,19,50
25,57,10,9,44,9,39,40
30,57,10,9,41,38,39,40
57,57,14,10,41,59,39,50
42,64,15,13,41,61,39,60
48,63,16,14,42,61,39,50
32,57,8,7,41,38,39,40
47,63,10,9,41,61,39,55
45,57,10,9,41,25,39,48
62,57,10,9,44,0,19,32
47,57,3,3,41,49,39,40
43,18,15,13,44,16,39,40
26,57,16,14,44,58,19,40
20,57,10,9,65,61,19,26
35,57,14,10,41,16,39,50
27,57,14,10,44,0,19,40
23,57,14,10,11,25,39,40
27,57,10,9,41,9,39,40
31,64,11,15,41,58,39,60
28,57,14,10,44,9,39,40
36,57,15,13,11,61,19,40
51,37,16,14,11,16,19,40
22,57,14,10,44,61,39,42
40,57,10,9,11,71,39,40
34,57,10,9,41,38,19,40
18,57,8,7,44,61,19,20
48,57,14,10,44,9,19,38
41,57,10,9,41,25,39,40
34,57,16,14,41,61,39,40
26,57,15,13,44,0,19,40
21,57,14,10,44,61,39,40
31,57,10,9,41,9,39,65
19,57,3,3,44,17,39,36
45,57,15,13,41,58,39,50
51,67,14,10,11,0,19,40
35,57,16,14,41,61,39,55
34,57,10,9,44,61,19,24
22,57,10,9,41,61,39,40
17,57,7,6,44,49,39,20
25,57,9,8,41,38,39,40
53,57,10,9,41,9,39,40
18,57,10,9,44,49,39,25
19,57,10,9,44,38,39,40
23,57,10,9,44,61,39,40
21,79,10,9,44,9,39,40
51,57,13,11,41,49,39,50
29,57,10,9,41,38,39,40
49,37,3,3,41,49,39,40
29,57,14,10,42,61,19,26
36,37,15,13,41,58,39,40
31,57,10,9,44,9,39,40
38,57,15,13,41,61,39,40
50,57,10,9,41,9,39,40
51,57,10,9,44,25,19,40
20,57,14,10,44,49,39,45
25,57,14,10,44,61,39,42
51,18,14,10,41,9,39,40
45,57,14,10,11,9,39,40
51,57,13,11,41,9,39,40
17,57,7,6,44,25,39,26
43,67,14,10,11,0,19,40
30,57,10,9,41,9,39,40
28,64,10,9,41,17,39,70
29,57,15,13,44,0,19,40
50,57,15,13,65,58,19,40
72,18,10,9,41,0,39,40
38,57,10,9,40,49,19,25
42,57,5,4,42,58,39,35
43,37,13,11,41,71,39,22
49,57,13,11,41,61,39,25
22,57,14,10,44,17,39,10
45,37,16,14,11,58,19,40
31,67,10,9,11,59,39,40
37,57,11,15,41,61,39,45
21,57,10,9,44,25,19,40
46,37,10,9,41,16,39,65
49,57,15,13,41,16,39,40
28,57,14,10,41,0,39,40
29,37,15,13,44,58,39,40
17,57,6,5,44,9,19,16
30,57,1,1,44,17,39,40
49,57,10,9,41,71,39,50
19,57,14,10,44,49,19,10
22,57,14,10,44,16,19,40
45,67,14,10,41,0,39,40
35,57,3,3,44,17,39,36
58,64,14,10,11,9,39,40
27,57,8,7,41,25,39,40
31,67,14,10,11,0,19,40
31,57,15,13,41,16,39,40
35,57,15,13,41,61,39,45
23,57,10,9,44,61,19,40
41,57,14,10,41,61,39,50
20,57,10,9,44,25,39,30
41,57,3,3,42,17,39,35
36,57,12,12,11,49,19,37
20,57,10,9,44,49,39,40
40,67,14,10,11,0,19,35
34,63,14,10,44,61,39,75
41,57,10,9,41,9,39,40
52,67,14,10,65,59,39,40
29,57,14,10,41,16,39,40
38,57,12,12,41,61,39,50
27,64,10,9,41,49,39,60
52,57,6,5,77,49,19,25
18,57,8,7,44,61,19,10
34,57,12,12,44,61,39,50
29,57,14,10,44,71,39,40
35,57,15,13,44,0,19,43
42,57,16,14,41,58,39,40
24,57,10,9,44,61,39,40
39,64,10,9,41,17,39,40
41,57,8,7,77,49,19,40
47,18,10,9,41,71,39,50
17,57,8,7,44,61,39,20
42,57,15,13,11,16,19,45
25,57,10,9,44,71,39,65
26,57,15,13,44,0,39,25
23,57,14,10,41,49,39,50
29,57,14,10,41,49,39,40
20,57,14,10,44,49,19,20
20,57,10,9,44,38,19,30
48,57,5,4,41,38,39,40
29,67,16,14,41,58,39,20
25,57,10,9,44,49,19,30
26,57,14,10,44,61,39,35
47,57,10,9,41,9,39,40
18,63,8,7,44,17,39,70
50,57,10,9,41,9,39,47
41,64,16,14,41,9,39,65
53,57,14,10,11,0,19,34
48,57,10,9,11,9,39,40
18,57,10,9,44,49,19,20
49,57,5,4,41,38,39,40
20,57,14,10,44,49,19,40
21,57,12,12,44,61,39,40
23,57,15,13,44,61,19,45
47,57,10,9,44,69,39,50
26,57,14,10,41,58,39,40
45,57,8,7,44,38,19,40
36,57,15,13,41,58,39,38
43,57,10,9,44,9,39,40
41,57,14,10,41,58,39,40
18,57,10,9,44,61,19,22
49,57,13,11,44,16,19,40
27,57,3,3,41,17,39,40
20,57,14,10,44,61,19,30
59,18,10,9,41,61,19,40
21,57,10,9,44,38,39,45
21,57,8,7,44,49,39,42
28,57,13,11,41,25,19,30
59,57,13,11,44,9,39,40
40,57,10,9,41,38,39,55
56,57,7,6,41,25,39,40
24,57,14,10,44,17,39,20
59,57,10,9,41,9,39,40
31,18,15,13,41,16,39,40
36,57,6,5,44,25,39,40
22,57,15,13,44,58,39,20
26,57,9,8,44,49,39,40
50,63,14,10,41,38,39,70
43,57,10,9,65,38,19,40
48,64,15,13,41,58,39,40
48,67,16,14,11,58,39,40
44,57,15,13,44,0,19,37
21,57,10,9,44,49,19,28
55,57,10,9,11,0,19,29
37,37,15,13,41,58,19,30
43,57,14,10,11,69,19,30
24,57,14,10,41,59,39,24
40,57,10,9,65,49,19,25
38,57,14,10,41,16,39,50
20,57,14,10,44,0,19,24
27,57,13,11,44,16,39,50
50,57,13,11,41,59,39,84
27,57,6,5,44,17,39,40
29,64,14,10,41,9,39,35
32,64,15,13,41,58,39,45
27,57,14,10,44,49,39,25
36,57,8,7,41,38,39,40
51,57,15,13,41,61,39,40
24,57,14,10,44,38,39,40
59,57,14,10,41,9,39,40
21,57,10,9,44,49,39,40
21,57,14,10,44,25,39,40
59,63,15,13,41,16,39,40
37,57,10,9,41,17,39,40
58,57,8,7,41,61,39,40
22,57,13,11,44,16,39,40
33,57,12,12,41,61,39,60
30,57,10,9,41,71,39,40
27,57,6,5,44,56,19,24
59,37,15,13,41,59,39,30
30,37,14,10,44,0,39,40
59,57,8,7,11,0,19,40
43,57,15,13,41,16,39,38
45,57,15,13,41,9,39,40
29,57,10,9,11,49,19,25
20,57,14,10,44,9,39,40
51,57,16,14,11,59,39,40
47,57,14,10,41,71,39,50
27,57,14,10,11,0,19,36
36,57,7,6,44,25,19,34
35,57,10,9,11,16,19,40
52,64,13,11,11,58,19,35
29,57,10,9,44,25,39,40
64,57,11,15,41,16,39,60
24,57,10,9,41,9,39,40
48,64,11,15,41,58,39,35
44,18,10,9,41,0,39,40
38,57,14,10,41,16,39,40
30,57,10,9,41,38,39,40
34,57,15,13,41,61,19,40
34,57,10,9,41,61,19,15
39,57,10,9,41,71,39,40
60,57,10,9,41,9,39,40
42,18,10,9,11,0,19,40
38,57,14,10,77,0,19,40
23,57,14,10,44,16,19,50
51,57,15,13,41,58,39,40
51,57,14,10,11,61,19,40
60,37,16,14,41,58,39,48
30,57,15,13,44,49,39,40
63,67,10,9,11,0,19,38
48,57,16,14,41,58,39,40
51,37,14,10,41,16,39,40
25,64,15,13,41,16,19,40
43,64,14,10,11,0,19,36
27,57,10,9,41,38,39,40
25,57,14,10,42,58,39,40
35,64,14,10,44,9,39,40
25,57,15,13,44,0,39,40
40,57,9,8,41,9,39,50
23,57,14,10,41,25,39,40
37,57,10,9,77,38,19,20
53,57,13,11,11,69,39,40
21,57,10,9,44,0,39,40
41,57,16,14,41,16,39,50
29,57,15,13,41,61,39,40
46,57,16,14,44,69,39,35
44,57,15,13,41,58,39,45
47,57,14,10,41,9,39,40
44,57,14,10,11,0,19,40
17,57,7,6,44,49,19,15
38,57,13,11,11,0,19,40
26,57,10,9,41,9,39,40
50,57,13,11,65,58,19,40
24,57,14,10,44,9,39,15
19,57,9,8,44,49,19,15
37,57,10,9,77,0,19,68
39,63,10,9,11,9,39,60
30,57,15,13,44,58,19,40
24,57,10,9,65,38,19,40
28,57,10,9,41,9,39,40
33,67,10,9,41,9,39,40
18,57,10,9,44,49,39,25
50,63,16,14,44,58,39,50
32,57,14,10,44,9,39,40
52,57,3,3,77,49,19,40
37,57,16,14,41,16,39,55
33,57,8,7,41,9,39,40
61,57,10,9,41,49,39,40
31,57,10,9,41,0,39,40
34,57,15,13,41,61,39,45
24,57,15,13,44,61,19,35
33,57,7,6,44,49,19,25
29,57,10,9,44,9,39,40
49,57,15,13,44,16,19,56
23,57,14,10,44,25,39,32
26,57,14,10,44,9,39,40
46,57,13,11,11,16,19,45
45,57,10,9,41,71,39,45
32,57,15,13,44,0,19,40
21,64,14,10,44,17,39,40
34,57,10,9,44,69,39,40
31,37,10,9,41,59,39,41
37,57,14,10,41,16,39,40
40,57,14,10,44,16,39,50
36,63,14,10,41,61,39,60
23,57,8,7,41,71,39,50
33,57,14,10,44,0,39,50
23,57,14,10,65,17,19,40
35,57,15,13,41,61,39,45
28,57,10,9,41,71,39,50
42,67,16,14,41,58,39,50
55,57,15,13,41,38,39,40
38,57,14,10,41,16,39,44
22,57,12,12,44,0,39,45
45,57,10,9,11,9,19,40
54,57,16,14,77,0,19,38
31,37,16,14,44,58,39,43
19,57,14,10,44,61,19,25
22,57,10,9,44,38,39,40
55,57,10,9,65,25,39,40
32,37,14,10,41,9,39,60
55,64,10,9,11,49,19,40
56,57,10,9,11,71,39,40
20,57,14,10,11,49,19,29
37,37,15,13,44,69,19,42
40,63,15,13,41,58,39,60
25,57,14,10,44,49,39,40
23,57,14,10,44,38,39,40
63,18,14,10,11,16,19,40
31,67,10,9,41,17,39,40
20,57,8,7,44,25,39,32
51,57,10,9,65,0,19,40
36,57,15,13,41,58,19,40
39,57,15,13,41,58,39,48
46,18,10,9,11,0,39,40
35,67,15,13,41,16,19,35
28,57,6,5,11,58,19,40
47,67,13,11,41,16,39,38
29,67,15,13,41,58,39,50
37,57,15,13,65,49,19,36
37,67,17,16,41,58,39,45
43,57,16,14,77,58,19,37
25,57,10,9,44,49,19,38
25,57,10,9,44,25,39,40
27,64,14,10,44,49,39,40
51,37,10,9,41,71,39,60
19,57,14,10,44,61,19,15
21,57,14,10,44,58,19,30
38,64,10,9,44,61,19,42
42,37,6,5,41,49,39,40
41,57,2,2,41,61,39,50
20,57,10,9,41,38,39,40
55,64,10,9,41,9,39,40
30,57,10,9,42,0,19,30
59,57,5,4,41,59,39,40
34,57,10,9,44,9,39,48
58,57,10,9,41,56,19,60
37,57,10,9,44,49,39,40
59,57,7,6,41,71,39,40
59,37,16,14,11,58,39,40
26,57,10,9,41,71,39,40
19,57,14,10,44,0,19,10
37,57,10,9,41,71,39,50
25,57,10,9,44,61,19,40
25,37,15,13,44,58,19,40
46,18,10,9,41,0,39,40
39,57,10,9,41,9,39,40
37,57,7,6,11,9,19,40
48,18,10,9,11,25,39,40
33,57,14,10,44,58,39,40
55,64,10,9,11,9,39,40
40,57,14,10,44,61,19,45
30,57,15,13,44,69,19,35
46,57,10,9,41,71,39,40
41,37,15,13,11,58,39,20
23,64,14,10,44,17,39,35
26,57,10,9,44,38,19,40
23,57,15,13,44,49,39,40
53,57,8,7,11,71,39,40
45,63,10,9,41,9,39,50
26,57,10,9,11,38,39,40
21,57,10,9,44,61,39,40
32,57,10,9,41,9,39,50
63,64,14,10,77,16,39,35
29,57,12,12,41,58,39,50
52,67,15,13,77,16,19,55
37,57,10,9,44,38,39,40
37,37,10,9,41,49,19,25
27,57,15,13,44,69,19,40
34,57,14,10,11,25,19,40
67,57,7,6,41,71,39,20
34,57,10,9,44,71,39,80
46,18,13,11,11,9,19,60
51,57,10,9,77,49,19,24
27,57,10,9,44,25,39,40
25,57,15,13,44,69,39,40
35,57,13,11,41,16,19,42
45,57,10,9,11,49,19,40
19,67,14,10,44,58,39,40
21,57,10,9,44,49,39,40
49,57,3,3,41,9,39,40
38,57,14,10,41,9,39,40
28,57,10,9,41,9,39,40
54,57,10,9,41,16,39,45
53,37,15,13,41,58,39,40
21,57,10,9,44,49,19,40
52,67,15,13,41,59,39,40
18,57,10,9,44,71,39,30
43,18,15,13,41,58,39,40
66,57,14,10,77,61,19,50
37,57,13,11,65,58,19,32
41,57,10,9,44,38,19,40
36,57,10,9,44,58,19,38
21,57,14,10,44,49,19,30
42,37,15,13,41,58,39,60
27,67,15,13,44,0,19,40
47,57,10,9,41,61,19,38
27,57,15,13,44,49,19,20
50,57,14,10,11,0,19,40
24,57,10,9,44,0,39,50
48,57,16,14,44,16,39,40
53,64,9,8,41,9,39,45
49,57,8,7,41,71,39,75
40,57,16,14,44,16,39,40
33,64,12,12,11,61,39,60
46,64,16,14,41,16,39,50
25,57,10,9,44,49,19,25
29,18,14,10,44,2,39,60
30,37,15,13,41,58,39,40
30,57,13,11,41,16,39,48
33,57,10,9,11,49,19,32
33,57,12,12,42,9,39,20
36,57,10,9,41,69,39,45
36,37,10,9,41,16,39,40
68,57,14,10,44,0,19,40
64,64,13,11,41,17,39,30
39,57,10,9,44,61,19,60
42,57,15,13,41,16,39,45
28,57,15,13,44,58,39,40
35,57,10,9,11,49,19,35
47,37,15,13,44,58,19,50
46,64,13,11,41,9,39,40
33,67,17,16,41,58,39,50
38,57,13,11,11,9,39,40
33,57,10,9,11,61,39,50
